mid,content,star,time
5010389660602699,"随着
#谁在围剿农夫山泉#
话题再持续，有朋友在探讨我们喝水要喝什么水更好？
@刘老木匠-

——结论先行：正常饮食的人喝什么样的水并不重要，更重要的是喝足够量的安全的水，喝水就是为了“补水”，对于日常喝水不够的人来说，要
#多喝水#
。成年人每天应额外喝1.5-2L的水，特殊岗位/工作的人群要喝更多的水。因此，孩子泡奶/喝水喝什么水更好？看完了你有答案吗？
然后进入主题：
#农夫山泉#
的红瓶盖水，它其实只是天然水（注意它不是矿泉水），矿泉水有国标：矿泉水GB20349。农夫山泉的主打是比矿泉水营养标准低的天然水（图一），成本比天然矿泉水低，卖价和天然矿泉水相当。它这个品牌也有“矿泉水”卖（如图二），但是卖价比其他家品牌的矿泉水高，因此它家的利润率一直很好，首富部分原因就是这么来的。
——个人觉得钟睒睒的商业策划能力一流，早年做养生堂搞龟鳖丸就可见一斑。
回归我们日常喝什么水这个话题，我们身体所需的水来源主要有俩渠道：1.食物里含的水分。2.直接饮用的水。
1.水果、蔬菜和牛奶的85%以上由水组成。肉、鱼、蛋等含有 50-80% 的水，煮熟的米饭有60%左右的水，烘焙食品水分只有10%左右。因此正常饮食的人可以摄入人体所需的部分水（包括人体所需的矿物质和微量元素）。但是还不够，因此我们需要额外摄入水。成年人一般是需要额外喝1.5—2L的水。
2.日常喝什么水最好？总的说来，如果你有能力一直喝市售“矿泉水”，那是最优解。里面的营养多则无妨。然鹅，我的判断是绝大多数人不容易做到，因为成本问题。目前，我家庭的用水大概是：泡茶用桶装水，日常煮饭做菜用过滤水（社区净水机和家用brita），清洗用自来水，瓶装水消耗量很小。而我爸家日常就是用城市自来水烧开。
所以，你平时喝瓶装水是农夫山泉的天然水还是瓶装纯净水（哇哈哈），还是蒸馏水还是瓶装矿泉水并没有特别大的差异，重要的是“喝足够的安全的水”。
3.有些靠山边的居民习惯去山里接所谓的“山泉水”，其实并不推荐，因为你无法控制水质，中国氟化物多的地表水挺常见的，未经检验的水里可能还含有重金属物质，有害健康。大城市里并不推荐喝井水，比如成都，有朋友打过50米的水井取水去化验，都不合格。这两种水未必比城市自来水更好。而城市自来水也需要烧开了喝，因为管网年久失修是可预见的。
4.喝纯净水/蒸馏水会剥夺很多矿物质和微量元素吗？
对人类营养至关重要的八种金属元素是：铬、钴、铜、镁、锰、钼、锡和锌，水里铬很少，可以忽略。钴仅作为维生素B 12 的一种成分才具有营养价值，所以也可以忽略，其他的看下面分析。
【钙】：成年人平均每天喝2升这种水，那么饮用水平均可以贡献52毫克/天，最多290毫克/天，占成人 RDA 的约 6.5%。也就是说，你日常饮食不好（包括乳制品摄入不多），那么喝“非纯净水”的必要性就“补钙”角度来说更高。
【镁】：典型饮用水为健康人提供大约 3% 至 7% 的 RDA 镁摄入量，饮食正常就能摄取足量。
【磷】：公共饮用水中磷含量很少。
【氟化物】：水里的氟化物总体吸收率很低。但是，地表水含氟量高的地区应尽量使用市政自来水或者瓶装水，避免使用地表水。
【钠】：中国人普遍钠摄入量偏高，因此水里低钠利大于弊，纯净水更好。当然，非纯净水里的钠也不高，影响不大（水中 28 毫克/升的钠对观察到的当前膳食钠摄入量的贡献在 0.6% 到 3.4% 之间）
【钾】：钾在食物供应中含量丰富，而水对钾的总摄入量贡献很小。
【氯化物】：饮用水中典型的氯化物浓度对氯化物总摄入量的贡献相对较小。含氯超标的水有经典的味道，自来水里有（brita过滤能去除多余的氯）。
【碘】：太多碘和太少碘都不好，喝水对此的影响十分有限。
【铁】：水里含铁量对人体所需铁元素的摄入影响很小，生物利用度也不高。但中国人缺铁很普遍，基于此喝“非纯净水”会更好，但好得很有限。
【铜】：根据平均食物和水浓度，大多数饮用水只占每日铜摄入量的一小部分。所以喝什么水影响不大。
【锌】：在大多数情况下，这对总摄入量的贡献可以忽略不计。食物中摄取的锌已经足够日常所需。
其他营养元素可以不分析，因为含量太微不足道。
因此，喝水的主要功能并不需要过份关注到“营养”上，重点其实就是“补水”，喝足量的安全的水就好了。不管它是天然水还是矿泉水还是纯净水或者蒸馏水。因此，当年钟睒睒策划的“纯净水危害健康”的回旋镖回到了自己身上，我能说有点“咎由自取”的味道吗？
但也无需拉踩，平台上那些傻叉都是蹭流量无脑黑。
#踩低农夫山泉的宣泄成流量生意#
，你不喜欢就不喝，没有特别好恶更好。比较奇怪的是，妥姐在买水时，面前如果有农夫和怡宝的时候，必选怡宝…
另外，孩子应该喝什么水，有答案了吧？！
参考资料：
1.
O
网页链接
2.
O
网页链接
3.
O
网页链接

收起
d",5,03月10日 14:50
5010388836159451,"农夫山泉水源地曝光.

紫鹊界罗阿哥带你看世界超话
#紫鹊界罗大哥带你看世界#
#农夫山泉#

L
紫鹊界罗阿哥带你看世界的微博视频",4,03月10日 14:47
5010386361517196,"#农夫山泉#
还有这个事情？2009年11月24日海口工商局检测农夫山泉饮用水总砷含量超标。
微博正文

L
一代宗师陈廷龙的微博视频",赞,03月10日 14:37
5010385797646154,"#农夫山泉#
别搞笑了，他那些精日的图案，隐藏的汉奸活该被骂",3,03月10日 14:35
5010385365372142,"#农夫山泉#
农夫山泉不具备什么核心科技的，也不存在什么技术壁垒，搬运工，具备很强的可替代性……所以说吧，娃哈哈还是靠谱的，曾几何时，实验室最常见到的男人，不是导师，而是王力宏，娃娃纯净水做实验",24,03月10日 14:33
5010384616424101,"#农夫山泉#
没必要，爱喝啥喝啥呗，水都一个味，别整的像你的舌头有多麽独特似的，但是，娃哈哈那个老头看着就很好，值得尊重，令人敬佩，他姑娘你🉐加油干呀",赞,03月10日 14:30
5010382575634185,"东方树叶是2011年上市的，这13年里他们的包装就没有换过，那13年前，我们是怎么评价东方树叶外包装设计的？我就去搜了搜，发现现在翻车的本质，其实就是一个懒
#农夫山泉#
#东方树叶#

L
宝藏猎人董臻的微博视频",1,03月10日 14:22
5010382488603475,"涨知识的农夫山泉和东方树叶
#农夫山泉#

#东方树叶#

#钟睒睒 #

L
军事讲武堂的微博视频",1,03月10日 14:22
5010381772949721,"除了椰子水，继续用行动支持娃哈哈
上次跑马拉松，椰鲨赞助过，“快速补水，迅猛如鲨”，免费喝过，后来再也没遇到过“椰鲨”，这次遇见那也要买来喝喝，支持椰鲨
#马拉松#
#农夫山泉#
#谁在围剿农夫山泉#",10,03月10日 14:19
5010379507763260,"图一 2003年的我 厦门东渡港
图二 图三 自己判断
#农夫山泉#",1,03月10日 14:10
5010379188998013,"#两会#

#娃哈哈#

#农夫山泉#
从前丢了老祖宗的北海贝加尔湖，现未来最有价值的资源水资源争夺，美国先拔头筹//
@螨虫与除螨达人
:
想想啊，农夫山泉作为行业龙头企业，几乎在全国所有优质水资源地都有采水权，这个企业的继承人是个美国人
，难道不细思极恐？",1396,03月10日 14:09
5010378351972157,"#两会#

#华为#

#娃哈哈#

#农夫山泉#
//
@姐在顶峰
:污蔑吴京国籍都7年了，真外籍出现了反而不能说了
//
@迷路的elia
:围剿华为的时候，污蔑孟的国籍。现在一个真外籍的出现了，又要求不能说了，哈哈。",1396,03月10日 14:05
5010377687438117,"#农夫山泉#
本质和之前“战马行动”事件一样，捕风捉影找一个蹭流量不要🐴的人，加以“爱国博主”的称呼，说他猎巫等等，就连手法都一样，一个多月前用这套方式，紧接着南方系报纸带头批判这一行为，
@胡锡进
再写个小作文说这事，再找一些财经大v混淆爱国＝碍国，试图污名化爱国主义这回事。同样的套路实行第二遍，这次再加上农夫山泉的“友商”推波助澜，下一步就是反思怪出场了
收起
d",赞,03月10日 14:03
5010375240844896,"股权结构其实上百度一查马上就知道，可是大部分人钻牛角尖说日本人怎么可能给我们打疫苗，就是不愿意相信。
如今遍地脑梗，脑出血，肺癌，肺结节，胎停，有的甚至一个家庭团灭。一直等到农夫山泉事件出来才部分被动相信。
有时候真的觉得奇葩，我们的历史都忘了吗。
历史他就是残酷的，历史上汉人被胡人屠戮殆尽不是没有发生过，而是经常发生。
某些人还沉浸在所谓文明世界的幻想里，其实人类历史万年了，就一直没变过，那就是弱肉强食。
起码有一点，就是每当蛮夷被引进，中原王朝衰落时，汉人就会遭灭种之灾。

#疫苗肺结节#
#哇哈哈ad钙奶#
#农夫山泉#
#九价hpv#

收起
d",赞,03月10日 13:53
5010374348770080,"农夫山泉模式是否涉及到利用国家的自然水资源进行谋利，所产生利益在股份上并没有归属于国家和全民所有，而是完全的私有，这才是真正的问题。
#农夫山泉 #
#钟睒睒#

L
靠谱的阿星V的微博视频",赞,03月10日 13:49
5010373136613785,"抵制农夫山泉的人，不是蠢就是坏
#农夫山泉#
#娃哈哈#
#认知#
#思考#
#酱香姐#

L
林琳琳-WB的微博视频",赞,03月10日 13:45
5010372689399771,"//
@火箭少女101-霍启刚
://
@陈大汉呀
:过年的时候，批斗梅西，前几天批斗莫言了，这两天是在批斗
#农夫山泉#
下一场开始前你们这群人能不能提前给大家伙发个通知？或者把你们今年的批斗计划贴一下？",10,03月10日 13:43
5010372211245086,"#农夫山泉#
中国首富，这点危机都解决不了吗？事件发酵的第一时间发的什么狗屁声明，太傲慢了。不过不用担心啦，中国有很多狗会支持你，你抱紧你美爹大腿就行，可别两头顾不上",1,03月10日 13:41
5010372156720674,"可不可以说：农夫山泉与农夫没有关系，也不是山泉
#农夫山泉#",1,03月10日 13:41
5010371285618010,"#农夫山泉#
事件发展到最后，会以一个恰爱国流量饭的网红被“被逼到墙角的”农夫山泉经销商砍死收场。",2101,03月10日 13:37
5010371274607717,"#娃哈哈妙眠被指涉嫌传销#
#农夫山泉 娃哈哈#
#农夫山泉#

娃哈哈妙眠作为一款普通的酸奶饮料，并未取得保健品许可的“蓝帽子”，宣称保健品功能被指越了界，涉嫌虚假宣传
把普通食品用一些看似高大上的概念包装起来，吹嘘神乎其神的功效进行售卖，这种商业模式有深厚的基础
#曝光虚假宣传保健品#",1,03月10日 13:37
5010371272511302,"发布了头条文章：《农夫山泉被骂惨，四个问题难以回避！》

农夫山泉超话

#谁在围剿农夫山泉#

#农夫山泉官方店铺7天未开播#

#农夫山泉市值暴跌2800亿#

#农夫山泉副总回应捧娃哈哈踩农夫山泉#

#农夫山泉经销商称自己被当罪人一样#

农夫山泉 hk09633


灰产圈超话

O
农夫山泉被骂惨，四个问题难以回避！",1,03月10日 13:37
5010370878768492,"#农夫山泉#
简单来说，就是德不配位。你觉悟那么低，手里却握有惊人的社会资源，如同将上膛的枪械交与无知幼儿戏耍，实在令人心惊胆战。
更朴素点，中国的首富是一个美国人，这怎么向广大爱国者交代？
“你爱国，你穷逼，又蠢又穷”？
“真心想富，美国落户”？
“我是首富，我美国籍，你个穷鬼算什么东西”？
收起
d",赞,03月10日 13:36
5010370600896337,"2023
据浙江政务服务网公布的信息显示
近期，杭州娃哈哈集团有限公司
因广告违法行为
被杭州市上城区市场监督管理局
罚款5万元
#娃哈哈违法#
#农夫山泉#",2,03月10日 13:35
5010370407958420,"#农夫山泉#
#娃哈哈违法#
2023年10月：
中国示意性地图漏绘南海诸岛，这样的地图堪称“毒地图”。这样的错误堂而皇之出现在国内知名企业的官方网站上，实在令人匪夷所思。但这确实是已经发生的事实。据媒体报道，近期，杭州娃哈哈集团有限公司（以下简称娃哈哈）因这一广告违法行为，被杭州市上城区市场监督管理局罚款5万元。在笔者看来，娃哈哈“毒地图”被罚事件，对于青少年普法教育有着经典的案例价值。
收起
d",1,03月10日 13:34
5010370272171244,"#谁在围剿农夫山泉#
#农夫山泉 娃哈哈#
#农夫山泉#
支持国货娃哈哈！农夫与蛇要不得",6,03月10日 13:33
